Name,Rating,Tweet,cuisines,Sentiment,Current_Rating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaho Kafe & Pressery,2.2,Did you know that foodborne illnesses can be deadly? Don't take any chances – follow food safety guidelines every time you cook or eat.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaho Kafe & Pressery,2.2,Don't rely on your senses to determine whether food is safe to eat. Follow food safety guidelines and err on the side of caution.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utsav Restaurant,2.2,"Foodborne illnesses can cause nausea, vomiting, and diarrhea, among other unpleasant symptoms. Stay safe by practicing good food hygiene.","North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utsav Restaurant,2.2,"Foodborne illnesses can strike anywhere, from restaurants to your own kitchen. Stay safe by following food safety guidelines.","North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaho Kafe & Pressery,2.2,Food poisoning is a nightmare. It's not just the physical symptoms but also the anxiety and fear of getting sick again. #StayVigilant #FoodSafetyFirst,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaho Kafe & Pressery,2.2,"If you suspect that you've contracted a foodborne illness, seek medical attention immediately. Don't wait until it's too late.","North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utsav Restaurant,2.2,"Foodborne illnesses can cause nausea, vomiting, and diarrhea, among other unpleasant symptoms. Stay safe by practicing good food hygiene.","North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utsav Restaurant,2.2,"If you suspect that you've contracted a foodborne illness, seek medical attention immediately. Don't wait until it's too late.","North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eat Well,2.8,I don't understand why some people still don't take food safety seriously. Getting sick from contaminated food is just unacceptable.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eat Well,2.8,Another outbreak of foodborne illness? When are food companies going to start prioritizing our health over their profits?,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eat Well,2.8,"I can't believe how often I hear about people getting sick from food. It's 2023, why are we still dealing with this?","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Village,2.8,The fact that we have to worry about getting sick from the food we eat is ridiculous. Something needs to change.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Village,2.8,Just spent the whole night throwing up because of a foodborne illness. This is why I hate eating out sometimes.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Village,2.8,"I can't believe how often I hear about people getting sick from food. It's 2023, why are we still dealing with this?","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Village,2.8,"I used to love trying new restaurants, but now I'm too scared of getting food poisoning. It's just not worth it.","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deja Vu Resto Bar,2.8,"Foodborne illness is not just a minor inconvenience. It can be incredibly dangerous and even deadly. Wake up, food industry.","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deja Vu Resto Bar,2.8,"""I'm so sick and tired of hearing about recalls and outbreaks. When will we be able to trust the food we eat?""","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deja Vu Resto Bar,2.8,"I don't care how delicious the food is, if it's not safe to eat then I don't want it. It's time for the food industry to step up their game.","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deja Vu Resto Bar,2.8,Foodborne illness is no joke. It's scary to think that something as simple as a meal can make you so sick. Stay safe and cook your food thoroughly. #FoodSafety #HealthyEating,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFC,2.8,I can't believe I got food poisoning AGAIN from eating at this fast food joint. It's time to start taking food safety seriously. #Disappointed #NeverEatingHereAgain,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFC,2.8,"Had to cancel my weekend plans because of a nasty case of foodborne illness. Thanks for ruining my weekend, contaminated food. #Angry #NotFair","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFC,2.8,"There's nothing worse than the stomach-churning, gut-wrenching feeling of foodborne illness. It's a reminder to always be careful what you eat. #StaySafe #FoodSafetyAwareness","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFC,2.8,Got sick from eating at a fancy restaurant and paying a premium price for it. That's just insulting. Foodborne illness is unacceptable. #RipOff #NotWorthIt,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kullad Cafe,2.8,Food poisoning is a nightmare. It's not just the physical symptoms but also the anxiety and fear of getting sick again. #StayVigilant #FoodSafetyFirst,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kullad Cafe,2.8,Just spent the whole night throwing up because of a foodborne illness. This is why I hate eating out sometimes.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kullad Cafe,2.8,Food poisoning is no joke. I can't believe the restaurant didn't properly handle the food. Disgusting.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kullad Cafe,2.8,I don't understand why some people still don't take food safety seriously. Getting sick from contaminated food is just unacceptable.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tandoori Paradise,2.8,Another outbreak of foodborne illness? When are food companies going to start prioritizing our health over their profits?,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tandoori Paradise,2.8,Just spent the night in the ER thanks to a severe case of foodborne illness. This is a wake-up call to always be cautious about what we eat. #Scary #StaySafe,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tandoori Paradise,2.8,Foodborne illness is no joke. It's scary to think that something as simple as a meal can make you so sick. Stay safe and cook your food thoroughly. #FoodSafety #HealthyEating,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaitoon,2.8,I can't believe I got food poisoning AGAIN from eating at this fast food joint. It's time to start taking food safety seriously. #Disappointed #NeverEatingHereAgain,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaitoon,2.8,"Had to cancel my weekend plans because of a nasty case of foodborne illness. Thanks for ruining my weekend, contaminated food. #Angry #NotFair","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaitoon,2.8,"There's nothing worse than the stomach-churning, gut-wrenching feeling of foodborne illness. It's a reminder to always be careful what you eat. #StaySafe #FoodSafetyAwareness","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaitoon,2.8,Got sick from eating at a fancy restaurant and paying a premium price for it. That's just insulting. Foodborne illness is unacceptable. #RipOff #NotWorthIt,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hotel New Karavali,2.8,Food poisoning is a nightmare. It's not just the physical symptoms but also the anxiety and fear of getting sick again. #StayVigilant #FoodSafetyFirst,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hotel New Karavali,2.8,Just spent the whole night throwing up because of a foodborne illness. This is why I hate eating out sometimes.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hotel New Karavali,2.8,Food poisoning is no joke. I can't believe the restaurant didn't properly handle the food. Disgusting.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hotel New Karavali,2.8,I don't understand why some people still don't take food safety seriously. Getting sick from contaminated food is just unacceptable.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Penthouse Cafe,2.8,Another outbreak of foodborne illness? When are food companies going to start prioritizing our health over their profits?,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Penthouse Cafe,2.8,"I can't believe how often I hear about people getting sick from food. It's 2023, why are we still dealing with this?","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Penthouse Cafe,2.8,"Just spent my weekend in bed because of a nasty case of food poisoning. Thanks a lot, contaminated food.","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Penthouse Cafe,2.8,I'm so sick of hearing about outbreaks of E. coli and Salmonella. When will the food industry start taking safety seriously?,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoke - The Sizzler House,2.8,It's outrageous that we have to worry about getting sick from the food we eat. Something needs to change.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoke - The Sizzler House,2.8,Food poisoning is no joke. I can't believe the restaurant didn't properly handle the food. Disgusting.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoke - The Sizzler House,2.8,"I can't believe how often I hear about people getting sick from food. It's 2023, why are we still dealing with this?","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoke - The Sizzler House,2.8,"""I wouldn't wish food poisoning on my worst enemy. It's a miserable experience.""","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Krishna Grand,2.8,"""The fact that we have to worry about getting sick from the food we eat is unacceptable. It's time for the food industry to do better.""","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Krishna Grand,2.8,"""Another outbreak of foodborne illness? When will we learn?""","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Krishna Grand,2.8,"""I don't understand why some people still don't take food safety seriously. Getting sick from contaminated food is just wrong.""","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Krishna Grand,2.8,"""Foodborne illness is not just a minor inconvenience. It can be incredibly dangerous and even deadly.""","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAFL,2.8,"""I used to love trying new restaurants, but now I'm too scared of getting food poisoning. It's just not worth the risk.""","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAFL,2.8,"I don't care how delicious the food is, if it's not safe to eat then I don't want it. It's time for the food industry to step up their game.","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAFL,2.8,Foodborne illness is no joke. It's scary to think that something as simple as a meal can make you so sick. Stay safe and cook your food thoroughly. #FoodSafety #HealthyEating,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAFL,2.8,I can't believe I got food poisoning AGAIN from eating at this fast food joint. It's time to start taking food safety seriously. #Disappointed #NeverEatingHereAgain,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhang's - Chinese Restaurant,2.8,"Had to cancel my weekend plans because of a nasty case of foodborne illness. Thanks for ruining my weekend, contaminated food. #Angry #NotFair","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhang's - Chinese Restaurant,2.8,"There's nothing worse than the stomach-churning, gut-wrenching feeling of foodborne illness. It's a reminder to always be careful what you eat. #StaySafe #FoodSafetyAwareness","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2B - Adyar Ananda Bhavan,2.8,Got sick from eating at a fancy restaurant and paying a premium price for it. That's just insulting. Foodborne illness is unacceptable. #RipOff #NotWorthIt,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2B - Adyar Ananda Bhavan,2.8,Food poisoning is a nightmare. It's not just the physical symptoms but also the anxiety and fear of getting sick again. #StayVigilant #FoodSafetyFirst,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2B - Adyar Ananda Bhavan,2.8,Just spent the whole night throwing up because of a foodborne illness. This is why I hate eating out sometimes.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2B - Adyar Ananda Bhavan,2.8,Food poisoning is no joke. I can't believe the restaurant didn't properly handle the food. Disgusting.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Tang,2.8,I don't understand why some people still don't take food safety seriously. Getting sick from contaminated food is just unacceptable.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Tang,2.8,Another outbreak of foodborne illness? When are food companies going to start prioritizing our health over their profits?,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Food Ka Masti,2.8,Just spent the night in the ER thanks to a severe case of foodborne illness. This is a wake-up call to always be cautious about what we eat. #Scary #StaySafe,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Food Ka Masti,2.8,Foodborne illness is no joke. It's scary to think that something as simple as a meal can make you so sick. Stay safe and cook your food thoroughly. #FoodSafety #HealthyEating,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangaliana,2.8,I can't believe I got food poisoning AGAIN from eating at this fast food joint. It's time to start taking food safety seriously. #Disappointed #NeverEatingHereAgain,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangaliana,2.8,"Had to cancel my weekend plans because of a nasty case of foodborne illness. Thanks for ruining my weekend, contaminated food. #Angry #NotFair","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangaliana,2.8,"There's nothing worse than the stomach-churning, gut-wrenching feeling of foodborne illness. It's a reminder to always be careful what you eat. #StaySafe #FoodSafetyAwareness","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangaliana,2.8,Got sick from eating at a fancy restaurant and paying a premium price for it. That's just insulting. Foodborne illness is unacceptable. #RipOff #NotWorthIt,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bharjari Oota,2.8,Food poisoning is a nightmare. It's not just the physical symptoms but also the anxiety and fear of getting sick again. #StayVigilant #FoodSafetyFirst,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bharjari Oota,2.8,Just spent the whole night throwing up because of a foodborne illness. This is why I hate eating out sometimes.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bharjari Oota,2.8,Food poisoning is no joke. I can't believe the restaurant didn't properly handle the food. Disgusting.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bharjari Oota,2.8,I don't understand why some people still don't take food safety seriously. Getting sick from contaminated food is just unacceptable.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhavani Restaurant,2.8,"There's nothing worse than the stomach-churning, gut-wrenching feeling of foodborne illness. It's a reminder to always be careful what you eat. #StaySafe #FoodSafetyAwareness","North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhavani Restaurant,2.8,Got sick from eating at a fancy restaurant and paying a premium price for it. That's just insulting. Foodborne illness is unacceptable. #RipOff #NotWorthIt,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
